match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,9,5,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,9,6,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,1,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,2,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,3,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,4,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,5,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,10,6,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,1,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,2,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,3,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,4,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,5,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,11,6,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,1,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,2,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,3,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,4,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,5,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,12,6,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,1,AM Rahane,MS Dhoni,SR Watson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,2,AM Rahane,MS Dhoni,SR Watson,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,3,MS Dhoni,AM Rahane,SR Watson,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,4,AM Rahane,MS Dhoni,SR Watson,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,5,AM Rahane,MS Dhoni,SR Watson,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,13,6,AM Rahane,MS Dhoni,SR Watson,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,1,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,2,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,3,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,4,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,5,AM Rahane,MS Dhoni,Iqbal Abdulla,0,1,0,0,0,0,0,1,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,6,AM Rahane,MS Dhoni,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,14,7,MS Dhoni,AM Rahane,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,1,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,2,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,3,MS Dhoni,AM Rahane,T Shamsi,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,4,AM Rahane,MS Dhoni,T Shamsi,0,0,0,0,0,0,0,0,0,AM Rahane,stumped,KL Rahul
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,5,NLTC Perera,MS Dhoni,T Shamsi,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,15,6,NLTC Perera,MS Dhoni,T Shamsi,0,0,0,0,0,0,6,0,6,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,1,MS Dhoni,NLTC Perera,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,2,NLTC Perera,MS Dhoni,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,3,MS Dhoni,NLTC Perera,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,4,NLTC Perera,MS Dhoni,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,5,MS Dhoni,NLTC Perera,HV Patel,0,1,0,0,0,0,0,1,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,6,MS Dhoni,NLTC Perera,HV Patel,0,0,0,0,0,0,0,0,0,MS Dhoni,caught,AB de Villiers
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,16,7,R Bhatia,NLTC Perera,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,1,R Bhatia,NLTC Perera,SR Watson,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,2,R Bhatia,NLTC Perera,SR Watson,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,3,NLTC Perera,R Bhatia,SR Watson,0,0,0,0,0,0,6,0,6,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,4,NLTC Perera,R Bhatia,SR Watson,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,5,NLTC Perera,R Bhatia,SR Watson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,6,NLTC Perera,R Bhatia,SR Watson,0,1,0,0,0,0,0,1,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,7,NLTC Perera,R Bhatia,SR Watson,0,1,0,0,0,0,0,1,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,17,8,NLTC Perera,R Bhatia,SR Watson,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,1,R Bhatia,NLTC Perera,HV Patel,0,0,0,0,0,0,6,0,6,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,2,R Bhatia,NLTC Perera,HV Patel,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,3,NLTC Perera,R Bhatia,HV Patel,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,4,NLTC Perera,R Bhatia,HV Patel,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,5,NLTC Perera,R Bhatia,HV Patel,0,0,0,0,0,0,4,0,4,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,18,6,NLTC Perera,R Bhatia,HV Patel,0,0,0,0,0,0,6,0,6,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,1,R Bhatia,NLTC Perera,SR Watson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,2,R Bhatia,NLTC Perera,SR Watson,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,3,NLTC Perera,R Bhatia,SR Watson,0,0,0,0,0,0,0,0,0,NLTC Perera,caught,Mandeep Singh
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,4,R Bhatia,R Ashwin,SR Watson,0,0,0,0,0,0,1,0,1,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,5,R Ashwin,R Bhatia,SR Watson,0,0,0,0,0,0,0,0,0,R Ashwin,caught,HV Patel
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,19,6,Ankit Sharma,R Bhatia,SR Watson,0,0,0,0,0,0,0,0,0,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,1,R Bhatia,Ankit Sharma,KW Richardson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,2,R Bhatia,Ankit Sharma,KW Richardson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,3,R Bhatia,Ankit Sharma,KW Richardson,0,0,0,0,0,0,0,0,0,R Bhatia,caught,SR Watson
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,4,M Ashwin,Ankit Sharma,KW Richardson,0,0,0,0,0,0,0,0,0,M Ashwin,caught,AB de Villiers
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,5,Ankit Sharma,I Sharma,KW Richardson,0,0,0,0,0,0,2,0,2,,,
592,2,Rising Pune Supergiants,Royal Challengers Bangalore,20,6,Ankit Sharma,I Sharma,KW Richardson,0,0,0,0,0,0,1,0,1,,,
